OTU,species,subgenus,genus,tribe,subfamily,suprasubfamily,family,subsuperfamily,superfamily,subsection,section,parvorder,infraorder,suborder,order,superorder,subclass,infraclass,superinfraclass,class,superclass,subphylum,phylum,superphylum,infrakingdom,subkingdom,kingdom,Provider
Tadarida_brasiliensis,Tadarida_brasiliensis,-,Tadarida,-,Molossinae,-,Molossidae,-,-,-,-,-,-,-,Chiroptera,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
TADARIDA_LATICAUDATA,TADARIDA_LATICAUDATA,-,Tadarida,-,Molossinae,-,Molossidae,-,-,-,-,-,-,-,Chiroptera,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,-
TAFIMYS_POWELLI,TAFIMYS_POWELLI,-,TAFIMYS,Phyllotini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,
Tamandua_mexicana,Tamandua_mexicana,-,Tamandua,-,-,-,Myrmecophagidae,-,-,-,-,-,-,Vermilingua,Pilosa,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Tamandua_tetradactyla,Tamandua_tetradactyla,-,Tamandua,-,-,-,Myrmecophagidae,-,-,-,-,-,-,Vermilingua,Pilosa,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Tamias_alpinus,Tamias_alpinus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_amoenus,Tamias_amoenus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
TAMIAS_ARISTUS,TAMIAS_ARISTUS,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,
Tamias_bulleri,Tamias_bulleri,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_canipes,Tamias_canipes,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_cinereicollis,Tamias_cinereicollis,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_dorsalis,Tamias_dorsalis,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_durangae,Tamias_durangae,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_merriami,Tamias_merriami,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Global_Biotic_Interactions
Tamias_minimus,Tamias_minimus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Tamias_obscurus,Tamias_obscurus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_ochrogenys,Tamias_ochrogenys,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Environments_EOL
Tamias_palmeri,Tamias_palmeri,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Tamias_panamintinus,Tamias_panamintinus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_quadrimaculatus,Tamias_quadrimaculatus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_quadrivittatus,Tamias_quadrivittatus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_ruficaudus,Tamias_ruficaudus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,Deuterostomia,Bilateria,Metazoa,Wikidata
Tamias_rufus,Tamias_rufus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_senex,Tamias_senex,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_siskiyou,Tamias_siskiyou,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_sonomae,Tamias_sonomae,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_sonomae,Tamias_sonomae,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Paleobiology_Database
Tamias_striatus,Tamias_striatus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Tamias_townsendii,Tamias_townsendii,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Global_Biotic_Interactions
Tamias_umbrinus,Tamias_umbrinus,-,Tamias,Marmotini,Xerinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,Flickr_Group
Tamiasciurus_douglasii,Tamiasciurus_douglasii,-,Tamiasciurus,Sciurini,Sciurinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Tamiasciurus_hudsonicus,Tamiasciurus_hudsonicus,-,Tamiasciurus,Sciurini,Sciurinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Tamiasciurus_mearnsi,Tamiasciurus_mearnsi,-,Tamiasciurus,Sciurini,Sciurinae,-,Sciuridae,-,-,-,-,-,-,Sciuromorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Tapecomys_primus,Tapecomys_primus,-,Tapecomys,Phyllotini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Tapirus_bairdii,Tapirus_bairdii,-,Tapirella,-,-,-,Tapiridae,-,-,-,-,-,-,-,Perissodactyla,-,Perissodactyla_Litopterna_Notoungulata,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
TAPIRUS_HAYSII,TAPIRUS_HAYSII,-,Tapirus,-,-,-,Tapiridae,-,-,-,-,-,-,-,Perissodactyla,-,Perissodactyla_Litopterna_Notoungulata,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,-
TAPIRUS_MERRIAMI,TAPIRUS_MERRIAMI,-,Tapirus,-,-,-,Tapiridae,-,-,-,-,-,-,-,Perissodactyla,-,Perissodactyla_Litopterna_Notoungulata,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,-
TAPIRUS_MESOPOTAMICUS,TAPIRUS_MESOPOTAMICUS,-,Tapirus,-,-,-,Tapiridae,-,-,-,-,-,-,-,Perissodactyla,-,Perissodactyla_Litopterna_Notoungulata,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,-
TAPIRUS_OLIVARESI,TAPIRUS_OLIVARESI,-,Tapirus,-,-,-,Tapiridae,-,-,-,-,-,-,-,Perissodactyla,-,Perissodactyla_Litopterna_Notoungulata,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,-
Tapirus_pinchaque,Tapirus_pinchaque,-,Tapirus,-,-,-,Tapiridae,-,-,-,-,-,-,-,Perissodactyla,-,Perissodactyla_Litopterna_Notoungulata,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
TAPIRUS_RONDONIENSIS,TAPIRUS_RONDONIENSIS,-,Tapirus,-,-,-,Tapiridae,-,-,-,-,-,-,-,Perissodactyla,-,Perissodactyla_Litopterna_Notoungulata,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,-
Tapirus_terrestris,Tapirus_terrestris,-,Tapirus,-,-,-,Tapiridae,-,-,-,-,-,-,-,Perissodactyla,-,Perissodactyla_Litopterna_Notoungulata,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
TAPIRUS_VEROENSIS,TAPIRUS_VEROENSIS,-,Tapirus,-,-,-,Tapiridae,-,-,-,-,-,-,-,Perissodactyla,-,Perissodactyla_Litopterna_Notoungulata,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,-
Taxidea_taxus,Taxidea_taxus,-,Taxidea,-,Taxidiinae,-,Mustelidae,-,Musteloidea,-,-,-,-,Caniformia,Carnivora,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Tayassu_pecari,Tayassu_pecari,-,Tayassu,-,-,-,Tayassuidae,-,-,-,-,-,-,Suina,Artiodactyla,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
TETRAMERYX_SHULERI,TETRAMERYX_SHULERI,-,TETRAMERYX,Stockoceratini,Antilocaprinae,-,Antilocapridae,-,-,-,-,-,Pecora,Ruminantia,Artiodactyla,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,-
Thalpomys_cerradensis,Thalpomys_cerradensis,-,Thalpomys,Akodontini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thalpomys_lasiotis,Thalpomys_lasiotis,-,Thalpomys,Akodontini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thaptomys_nigrita,Thaptomys_nigrita,-,Thaptomys,Akodontini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_andersoni,Thomasomys_andersoni,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_0.9
Thomasomys_apeco,Thomasomys_apeco,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_aureus,Thomasomys_aureus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_baeops,Thomasomys_baeops,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_bombycinus,Thomasomys_bombycinus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_caudivarius,Thomasomys_caudivarius,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_cinereiventer,Thomasomys_cinereiventer,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_cinereus,Thomasomys_cinereus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_cinnameus,Thomasomys_cinnameus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_daphne,Thomasomys_daphne,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_eleusis,Thomasomys_eleusis,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_erro,Thomasomys_erro,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_gracilis,Thomasomys_gracilis,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_hudsoni,Thomasomys_hudsoni,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_hylophilus,Thomasomys_hylophilus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_incanus,Thomasomys_incanus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_ischyrus,Thomasomys_ischyrus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_kalinowskii,Thomasomys_kalinowskii,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_ladewi,Thomasomys_ladewi,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_laniger,Thomasomys_laniger,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_macrotis,Thomasomys_macrotis,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_monochromos,Thomasomys_monochromos,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_niveipes,Thomasomys_niveipes,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_notatus,Thomasomys_notatus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_onkiro,Thomasomys_onkiro,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_oreas,Thomasomys_oreas,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_paramorum,Thomasomys_paramorum,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_popayanus,Thomasomys_popayanus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_praetor,Thomasomys_praetor,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_pyrrhonotus,Thomasomys_pyrrhonotus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_rosalinda,Thomasomys_rosalinda,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_silvestris,Thomasomys_silvestris,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_taczanowskii,Thomasomys_taczanowskii,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_ucucha,Thomasomys_ucucha,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_vestitus,Thomasomys_vestitus,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomasomys_vulcani,Thomasomys_vulcani,-,Thomasomys,Thomasomyini,Sigmodontinae,-,Cricetidae,-,Muroidea,-,-,-,-,Myomorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomomys_bottae,Thomomys_bottae,-,Thomomys,-,-,-,Geomyidae,-,Geomyoidea,-,Geomyoidea_Eomyoidea,-,-,Castorimorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomomys_bulbivorus,Thomomys_bulbivorus,-,Thomomys,-,-,-,Geomyidae,-,Geomyoidea,-,Geomyoidea_Eomyoidea,-,-,Castorimorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomomys_clusius,Thomomys_clusius,-,Thomomys,-,-,-,Geomyidae,-,Geomyoidea,-,Geomyoidea_Eomyoidea,-,-,Castorimorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomomys_idahoensis,Thomomys_idahoensis,-,Thomomys,-,-,-,Geomyidae,-,Geomyoidea,-,Geomyoidea_Eomyoidea,-,-,Castorimorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
Thomomys_mazama,Thomomys_mazama,-,Thomomys,-,-,-,Geomyidae,-,Geomyoidea,-,Geomyoidea_Eomyoidea,-,-,Castorimorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
THOMOMYS_MICRODON,THOMOMYS_MICRODON,-,Thomomys,-,-,-,Geomyidae,-,Geomyoidea,-,Geomyoidea_Eomyoidea,-,-,Castorimorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,
Thomomys_monticola,Thomomys_monticola,-,Thomomys,-,-,-,Geomyidae,-,Geomyoidea,-,Geomyoidea_Eomyoidea,-,-,Castorimorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
THOMOMYS_ORIENTALIS,THOMOMYS_ORIENTALIS,-,Thomomys,-,-,-,Geomyidae,-,Geomyoidea,-,Geomyoidea_Eomyoidea,-,-,Castorimorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,
THOMOMYS_POTOMACENSIS,THOMOMYS_POTOMACENSIS,-,Thomomys,-,-,-,Geomyidae,-,Geomyoidea,-,Geomyoidea_Eomyoidea,-,-,Castorimorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,
Thomomys_talpoides,Thomomys_talpoides,-,Thomomys,-,-,-,Geomyidae,-,Geomyoidea,-,Geomyoidea_Eomyoidea,-,-,Castorimorpha,Rodentia,-,-,Placentalia,-,Mammalia,-,Vertebrata,Chordata,-,-,-,Metazoa,EOL_Dynamic_Hierarchy_1.1
